age,job,marital,education,balance,housing,loan,contact,duration,pdays,previous,poutcome,contact_date,customer_value_score,estimated_income,age_bin,previous_bin
28,technician,married,secondary,916,1,0,cellular,5.2574953720277815,371,2,other,15-may,2748,22916,Young (18-30),low
38,management,married,tertiary,0,0,0,cellular,4.624972813284271,-1,0,other,26-aug,0,28000,Middle-aged (31-50),none
46,blue-collar,married,secondary,0,1,0,cellular,4.852030263919617,-1,0,other,17-nov,0,17000,Middle-aged (31-50),none
60,housemaid,married,primary,15,0,0,cellular,5.501258210544727,-1,0,other,14-aug,15,11015,Senior (51-70),none
46,management,single,tertiary,311,1,1,cellular,4.574710978503383,158,1,failure,27-oct,622,28311,Middle-aged (31-50),low
28,admin.,married,secondary,897,0,0,cellular,5.981414211254481,285,1,success,17-mar,1794,22897,Young (18-30),low
44,services,married,secondary,-627,1,0,unknown,5.924255797414532,-1,0,other,26-may,-627,16373,Middle-aged (31-50),none
30,entrepreneur,single,tertiary,-63,1,0,unknown,4.553876891600541,-1,0,other,3-jun,-63,22937,Young (18-30),none
28,technician,married,tertiary,1198,0,1,cellular,4.060443010546419,-1,0,other,10-jul,1198,24198,Young (18-30),none
40,admin.,married,secondary,1060,1,0,cellular,2.70805020110221,-1,0,other,17-apr,1060,23060,Middle-aged (31-50),none
41,management,married,tertiary,0,0,1,cellular,5.356586274672012,-1,0,other,16-jul,0,28000,Middle-aged (31-50),none
38,blue-collar,single,secondary,48,0,0,unknown,3.784189633918261,-1,0,other,19-jun,48,17048,Middle-aged (31-50),none
55,admin.,married,secondary,9329,0,0,cellular,4.919980925828125,95,1,failure,22-jun,18658,31329,Senior (51-70),low
49,entrepreneur,single,secondary,5802,0,0,cellular,6.428105272684596,-1,0,other,30-apr,5802,27802,Middle-aged (31-50),none
37,technician,single,secondary,375,0,0,unknown,5.4116460518550396,-1,0,other,9-jun,375,22375,Middle-aged (31-50),none
37,self-employed,single,tertiary,3759,0,0,unknown,6.478509642208569,-1,0,other,26-jun,3759,26759,Middle-aged (31-50),none
32,admin.,divorced,secondary,1288,1,0,cellular,5.659482215759621,-1,0,other,12-may,1288,23288,Middle-aged (31-50),none
35,management,single,tertiary,643,1,0,unknown,5.777652323222656,-1,0,other,23-may,643,28643,Middle-aged (31-50),none
26,student,single,tertiary,5741,0,0,cellular,5.793013608384144,-1,0,other,25-may,5741,13741,Young (18-30),none
27,services,married,secondary,221,0,1,cellular,6.318968113746434,-1,0,other,7-jul,221,17221,Young (18-30),none
47,admin.,married,secondary,2524,1,0,cellular,3.9318256327243257,-1,0,other,19-nov,2524,24524,Middle-aged (31-50),none
44,blue-collar,divorced,primary,-97,1,1,cellular,5.288267030694535,288,4,failure,15-may,-485,15903,Middle-aged (31-50),medium
44,management,married,tertiary,13853,1,0,cellular,7.1929342212158,-1,0,other,18-nov,13853,41853,Middle-aged (31-50),none
47,admin.,married,secondary,1808,0,1,cellular,4.836281906951478,-1,0,other,17-jul,1808,23808,Middle-aged (31-50),none
29,blue-collar,married,secondary,125,1,0,unknown,3.9318256327243257,-1,0,other,13-may,125,17125,Young (18-30),none
59,housemaid,married,primary,0,0,0,unknown,5.730099782973574,-1,0,other,5-jun,0,11000,Senior (51-70),none
34,admin.,married,secondary,95,1,0,cellular,4.74493212836325,364,22,other,18-may,2185,22095,Middle-aged (31-50),high
36,management,single,tertiary,1531,1,0,cellular,4.406719247264253,170,1,failure,8-may,3062,29531,Middle-aged (31-50),low
41,entrepreneur,married,secondary,353,0,0,cellular,4.51085950651685,-1,0,other,19-nov,353,22353,Middle-aged (31-50),none
47,blue-collar,married,secondary,2428,1,0,cellular,2.302585092994046,177,16,other,20-nov,41276,19428,Middle-aged (31-50),high
28,management,single,tertiary,2249,1,1,cellular,6.39024066706535,-1,0,other,18-jul,2249,30249,Young (18-30),none
31,housemaid,single,secondary,540,0,0,unknown,5.429345628954441,-1,0,other,21-may,540,12540,Middle-aged (31-50),none
59,housemaid,divorced,tertiary,0,0,0,cellular,5.940171252720432,332,2,other,20-apr,0,13000,Senior (51-70),low
51,blue-collar,divorced,secondary,734,1,1,cellular,2.8903717578961645,-1,0,other,5-may,734,17734,Senior (51-70),none
32,technician,single,tertiary,569,0,1,cellular,5.855071922202427,-1,0,other,29-jan,569,23569,Middle-aged (31-50),none
31,student,single,tertiary,25,1,0,cellular,4.454347296253507,368,2,failure,8-may,75,8025,Middle-aged (31-50),low
60,retired,married,secondary,-240,0,0,cellular,5.030437921392435,-1,0,other,11-aug,-240,11760,Senior (51-70),none
46,management,divorced,secondary,558,0,0,cellular,4.844187086458591,-1,0,other,19-aug,558,27558,Middle-aged (31-50),none
48,blue-collar,single,secondary,339,0,1,telephone,4.820281565605037,-1,0,other,14-jul,339,17339,Middle-aged (31-50),none
35,management,married,tertiary,16,0,0,cellular,5.225746673713202,-1,0,other,19-nov,16,28016,Middle-aged (31-50),none
33,services,single,secondary,-27,1,0,unknown,5.111987788356544,-1,0,other,26-may,-27,16973,Middle-aged (31-50),none
34,admin.,single,secondary,63,1,0,cellular,6.520621127558696,-1,0,other,17-apr,63,22063,Middle-aged (31-50),none
44,technician,married,secondary,0,1,0,unknown,5.497168225293202,-1,0,other,30-may,0,22000,Middle-aged (31-50),none
41,technician,married,secondary,-508,1,1,telephone,4.8283137373023015,-1,0,other,17-jul,-508,21492,Middle-aged (31-50),none
55,blue-collar,married,secondary,2854,1,0,cellular,5.746203190540153,-1,0,other,7-may,2854,19854,Senior (51-70),none
38,management,married,tertiary,246,1,0,unknown,6.576469569048224,-1,0,other,23-jul,246,28246,Middle-aged (31-50),none
36,management,married,tertiary,481,1,0,cellular,5.375278407684165,175,3,failure,13-may,1924,28481,Middle-aged (31-50),medium
30,admin.,married,secondary,122,1,0,unknown,4.68213122712422,-1,0,other,16-may,122,22122,Young (18-30),none
57,admin.,married,secondary,3944,0,0,cellular,3.6109179126442243,-1,0,other,21-nov,3944,25944,Senior (51-70),none
34,management,married,tertiary,396,0,1,cellular,5.117993812416755,-1,0,other,19-aug,396,28396,Middle-aged (31-50),none
40,blue-collar,married,primary,1206,0,1,telephone,5.308267697401205,-1,0,other,16-jul,1206,17206,Middle-aged (31-50),none
32,admin.,single,secondary,-17,0,0,unknown,4.454347296253507,-1,0,other,9-jul,-17,21983,Middle-aged (31-50),none
37,admin.,single,secondary,124,1,0,unknown,6.455198563340122,-1,0,other,19-jun,124,22124,Middle-aged (31-50),none
41,admin.,married,secondary,0,0,0,unknown,4.499809670330265,-1,0,other,20-jun,0,22000,Middle-aged (31-50),none
35,services,married,secondary,1385,1,0,cellular,5.805134968916488,-1,0,other,29-jan,1385,18385,Middle-aged (31-50),none
43,services,divorced,secondary,957,0,1,cellular,4.983606621708336,-1,0,other,22-jul,957,17957,Middle-aged (31-50),none
54,blue-collar,married,secondary,548,0,0,cellular,6.255750041753367,-1,0,other,18-aug,548,17548,Senior (51-70),none
51,management,married,tertiary,0,0,0,unknown,4.23410650459726,-1,0,other,27-may,0,28000,Senior (51-70),none
41,blue-collar,married,secondary,1245,1,0,cellular,4.820281565605037,271,1,failure,4-feb,2490,18245,Middle-aged (31-50),low
53,blue-collar,married,secondary,-108,1,0,cellular,2.4849066497880004,175,3,other,12-may,-432,16892,Senior (51-70),medium
30,management,single,tertiary,67,0,0,cellular,3.970291913552122,-1,0,other,12-aug,67,28067,Young (18-30),none
36,blue-collar,married,secondary,70,1,0,unknown,4.61512051684126,-1,0,other,6-jun,70,17070,Middle-aged (31-50),none
32,management,married,tertiary,169,0,1,cellular,4.787491742782046,-1,0,other,20-aug,169,28169,Middle-aged (31-50),none
41,self-employed,single,tertiary,1081,0,0,cellular,5.438079308923196,-1,0,other,27-may,1081,24081,Middle-aged (31-50),none
36,blue-collar,married,primary,4608,1,0,cellular,5.652489180268651,-1,0,other,14-may,4608,20608,Middle-aged (31-50),none
36,management,married,tertiary,591,1,0,cellular,4.700480365792417,-1,0,other,25-aug,591,28591,Middle-aged (31-50),none
37,blue-collar,married,primary,89,1,0,unknown,3.9512437185814275,-1,0,other,2-jun,89,16089,Middle-aged (31-50),none
40,admin.,married,secondary,5087,1,0,cellular,6.1224928095143865,-1,0,other,13-apr,5087,27087,Middle-aged (31-50),none
58,blue-collar,married,secondary,381,0,0,cellular,4.382026634673881,-1,0,other,11-nov,381,17381,Senior (51-70),none
35,entrepreneur,married,secondary,2971,0,0,cellular,5.0689042022202315,95,6,success,7-aug,20797,24971,Middle-aged (31-50),high
31,technician,single,secondary,538,1,0,cellular,6.493753839851686,-1,0,other,17-apr,538,22538,Middle-aged (31-50),none
37,technician,married,secondary,5287,1,1,cellular,6.396929655216146,100,2,failure,19-nov,15861,27287,Middle-aged (31-50),low
31,services,single,secondary,0,1,0,unknown,5.4116460518550396,-1,0,other,26-may,0,17000,Middle-aged (31-50),none
44,technician,single,secondary,3438,1,0,telephone,4.23410650459726,-1,0,other,30-jul,3438,25438,Middle-aged (31-50),none
50,management,married,tertiary,1396,0,0,cellular,6.595780513961311,-1,0,other,25-aug,1396,29396,Middle-aged (31-50),none
67,retired,single,tertiary,2144,0,0,telephone,6.742880635791903,-1,0,other,21-apr,2144,15144,Senior (51-70),none
52,blue-collar,married,secondary,955,0,1,cellular,5.0369526024136295,48,3,success,3-feb,3820,17955,Senior (51-70),medium
61,retired,married,primary,1742,0,0,cellular,4.51085950651685,-1,0,other,11-sep,1742,12742,Senior (51-70),none
43,services,single,secondary,-63,1,0,cellular,4.532599493153256,374,1,other,18-may,-126,16937,Middle-aged (31-50),low
25,technician,single,tertiary,640,1,0,unknown,6.20050917404269,-1,0,other,13-may,640,23640,Young (18-30),none
38,blue-collar,married,secondary,105,1,0,cellular,5.0689042022202315,265,2,failure,28-jan,315,17105,Middle-aged (31-50),low
38,self-employed,married,tertiary,846,0,0,cellular,5.537334267018537,-1,0,other,2-jun,846,23846,Middle-aged (31-50),none
42,blue-collar,married,primary,505,1,0,unknown,6.257667587882639,-1,0,other,14-may,505,16505,Middle-aged (31-50),none
30,management,single,tertiary,13774,0,0,cellular,5.942799375126701,-1,0,other,14-sep,13774,41774,Young (18-30),none
60,technician,married,secondary,259,0,0,cellular,5.983936280687191,386,2,success,6-jul,777,22259,Senior (51-70),low
35,blue-collar,married,secondary,612,1,0,telephone,3.871201010907891,-1,0,other,14-may,612,17612,Middle-aged (31-50),none
49,technician,married,tertiary,80,0,0,cellular,4.820281565605037,-1,0,other,17-jul,80,23080,Middle-aged (31-50),none
45,blue-collar,married,primary,907,0,0,cellular,5.442417710521793,-1,0,other,18-aug,907,16907,Middle-aged (31-50),none
46,technician,married,tertiary,43,1,0,telephone,5.093750200806762,2,7,other,30-jan,344,23043,Middle-aged (31-50),high
31,technician,single,tertiary,1166,1,0,cellular,4.787491742782046,171,1,failure,21-nov,2332,24166,Middle-aged (31-50),low
42,technician,married,secondary,488,0,0,cellular,5.442417710521793,325,1,other,9-apr,976,22488,Middle-aged (31-50),low
36,management,single,tertiary,3343,0,0,cellular,5.730099782973574,-1,0,other,18-nov,3343,31343,Middle-aged (31-50),none
53,admin.,married,secondary,1252,0,0,cellular,4.859812404361672,-1,0,other,17-aug,1252,23252,Senior (51-70),none
76,retired,married,secondary,2302,0,0,telephone,4.709530201312334,87,2,failure,5-feb,6906,14302,Elderly (71+),low
39,technician,married,secondary,-183,1,0,unknown,5.313205979041787,-1,0,other,14-may,-183,21817,Middle-aged (31-50),none
28,admin.,married,secondary,1595,0,0,cellular,5.594711379601839,254,4,success,9-sep,7975,23595,Young (18-30),medium
37,management,divorced,tertiary,42,1,0,unknown,6.336825731146441,-1,0,other,7-may,42,28042,Middle-aged (31-50),none
30,admin.,single,tertiary,253,1,0,unknown,4.990432586778736,-1,0,other,23-may,253,23253,Young (18-30),none
53,technician,married,secondary,1982,1,1,cellular,5.081404364984463,-1,0,other,27-nov,1982,23982,Senior (51-70),none
41,blue-collar,married,secondary,433,1,0,cellular,4.330733340286331,-1,0,other,16-apr,433,17433,Middle-aged (31-50),none
55,technician,married,secondary,517,1,1,cellular,3.871201010907891,263,4,failure,6-feb,2585,22517,Senior (51-70),medium
37,housemaid,married,tertiary,166,1,0,cellular,4.890349128221754,-1,0,other,12-may,166,13166,Middle-aged (31-50),none
37,entrepreneur,single,secondary,2543,0,0,cellular,4.248495242049359,-1,0,other,22-jun,2543,24543,Middle-aged (31-50),none
35,technician,married,secondary,2355,1,0,cellular,6.246106765481563,-1,0,other,9-jul,2355,24355,Middle-aged (31-50),none
37,management,married,tertiary,825,1,0,cellular,5.3706380281276624,-1,0,other,11-aug,825,28825,Middle-aged (31-50),none
30,technician,married,secondary,-1,1,0,unknown,5.780743515792329,-1,0,other,8-may,-1,21999,Young (18-30),none
45,admin.,married,secondary,0,0,0,cellular,4.736198448394496,-1,0,other,14-aug,0,22000,Middle-aged (31-50),none
50,technician,married,secondary,315,0,0,cellular,5.8971538676367405,-1,0,other,8-aug,315,22315,Middle-aged (31-50),none
40,admin.,married,secondary,341,0,0,cellular,7.04141166379481,-1,0,other,31-jul,341,22341,Middle-aged (31-50),none
32,blue-collar,single,secondary,29,0,0,unknown,4.890349128221754,-1,0,other,16-may,29,17029,Middle-aged (31-50),none
38,management,divorced,tertiary,637,1,0,cellular,5.69035945432406,343,1,other,8-may,1274,28637,Middle-aged (31-50),low
40,services,married,secondary,683,1,0,cellular,5.703782474656201,-1,0,other,2-feb,683,17683,Middle-aged (31-50),none
57,retired,married,secondary,4365,0,0,cellular,6.198478716492308,-1,0,other,11-aug,4365,16365,Senior (51-70),none
36,management,divorced,tertiary,0,0,0,cellular,5.5134287461649825,-1,0,other,22-aug,0,28000,Middle-aged (31-50),none
48,blue-collar,married,secondary,1405,1,0,unknown,6.4457198193855785,-1,0,other,14-may,1405,18405,Middle-aged (31-50),none
28,management,single,tertiary,788,1,1,cellular,5.135798437050262,-1,0,other,18-may,788,28788,Young (18-30),none
57,retired,married,secondary,256,0,0,cellular,5.293304824724492,-1,0,other,7-aug,256,12256,Senior (51-70),none
77,retired,divorced,secondary,3417,0,0,cellular,4.90527477843843,-1,0,other,12-nov,3417,15417,Elderly (71+),none
43,technician,married,secondary,5342,1,0,unknown,6.536691597591305,-1,0,other,29-may,5342,27342,Middle-aged (31-50),none
35,admin.,divorced,secondary,869,1,0,unknown,5.159055299214529,-1,0,other,29-may,869,22869,Middle-aged (31-50),none
41,management,married,secondary,456,1,0,cellular,6.5998704992128365,-1,0,other,11-aug,456,27456,Middle-aged (31-50),none
41,management,married,tertiary,1199,1,0,cellular,5.659482215759621,-1,0,other,18-nov,1199,29199,Middle-aged (31-50),none
43,entrepreneur,married,tertiary,13342,1,0,cellular,6.144185634125646,-1,0,other,18-nov,13342,36342,Middle-aged (31-50),none
40,admin.,single,secondary,816,0,0,cellular,4.74493212836325,-1,0,other,31-jul,816,22816,Middle-aged (31-50),none
57,technician,married,secondary,225,1,0,telephone,3.1354942159291497,337,12,failure,15-may,2925,22225,Senior (51-70),high
44,blue-collar,married,secondary,-73,1,0,unknown,4.394449154672439,-1,0,other,28-may,-73,16927,Middle-aged (31-50),none
47,self-employed,married,secondary,2830,1,0,telephone,6.570882962339584,-1,0,other,20-nov,2830,24830,Middle-aged (31-50),none
36,management,single,tertiary,-508,1,0,cellular,6.725033642166843,-1,0,other,17-apr,-508,27492,Middle-aged (31-50),none
36,management,divorced,tertiary,18,1,0,cellular,5.198497031265826,-1,0,other,18-jul,18,28018,Middle-aged (31-50),none
36,self-employed,married,tertiary,7343,0,0,cellular,4.3694478524670215,-1,0,other,17-nov,7343,30343,Middle-aged (31-50),none
38,housemaid,married,primary,21,0,0,cellular,6.453624998892692,-1,0,other,26-aug,21,11021,Middle-aged (31-50),none
35,blue-collar,married,secondary,628,1,0,unknown,6.1224928095143865,-1,0,other,29-may,628,17628,Middle-aged (31-50),none
51,services,divorced,secondary,974,1,1,cellular,5.545177444479562,-1,0,other,29-jul,974,17974,Senior (51-70),none
47,admin.,married,secondary,718,1,1,cellular,5.278114659230517,-1,0,other,5-aug,718,22718,Middle-aged (31-50),none
38,blue-collar,single,secondary,530,0,0,unknown,2.8903717578961645,-1,0,other,20-jun,530,17530,Middle-aged (31-50),none
56,admin.,divorced,secondary,3337,1,0,telephone,4.605170185988092,-1,0,other,17-nov,3337,25337,Senior (51-70),none
36,housemaid,married,primary,122,0,0,unknown,4.3694478524670215,-1,0,other,6-jun,122,11122,Middle-aged (31-50),none
26,student,single,secondary,132,0,0,cellular,5.272999558563747,119,1,success,1-oct,264,7132,Young (18-30),low
34,management,married,tertiary,5878,0,0,cellular,5.075173815233827,98,3,success,29-jan,23512,33878,Middle-aged (31-50),medium
30,unemployed,married,tertiary,330,0,0,cellular,5.579729825986222,80,1,success,3-jul,660,8330,Young (18-30),low
49,blue-collar,married,secondary,406,1,1,cellular,5.537334267018537,-1,0,other,7-aug,406,17406,Middle-aged (31-50),none
24,services,single,secondary,-92,1,0,cellular,5.5053315359323625,-1,0,other,18-may,-92,16908,Young (18-30),none
25,admin.,single,secondary,289,1,0,cellular,4.852030263919617,-1,0,other,21-jul,289,22289,Young (18-30),none
37,admin.,single,tertiary,3954,1,0,cellular,4.477336814478207,117,2,failure,12-aug,11862,26954,Middle-aged (31-50),low
38,management,married,tertiary,14190,1,0,cellular,3.8918202981106265,-1,0,other,31-jul,14190,42190,Middle-aged (31-50),none
33,management,married,tertiary,4054,1,0,cellular,6.452048954437226,-1,0,other,10-jul,4054,32054,Middle-aged (31-50),none
36,technician,married,tertiary,1327,0,0,cellular,5.1647859739235145,-1,0,other,29-oct,1327,24327,Middle-aged (31-50),none
54,services,married,secondary,2681,0,0,telephone,6.1779441140506,-1,0,other,29-jul,2681,19681,Senior (51-70),none
36,services,divorced,secondary,127,0,0,cellular,5.153291594497779,-1,0,other,18-aug,127,17127,Middle-aged (31-50),none
63,technician,married,secondary,896,1,0,cellular,5.6240175061873385,-1,0,other,14-aug,896,22896,Senior (51-70),none
25,technician,single,secondary,276,1,0,unknown,5.594711379601839,-1,0,other,12-may,276,22276,Young (18-30),none
34,blue-collar,single,secondary,62,1,0,cellular,4.663439094112067,-1,0,other,14-may,62,17062,Middle-aged (31-50),none
