age,job,marital,education,balance,housing,loan,contact,duration,pdays,previous,poutcome,contact_date
36,technician,married,secondary,-179,1,0,cellular,476,124,1,failure,18-nov
31,technician,single,tertiary,56,0,0,unknown,320,-1,0,other,15-may
25,entrepreneur,single,tertiary,0,0,0,unknown,347,-1,0,other,25-jun
32,management,single,tertiary,2629,0,0,cellular,77,-1,0,other,28-aug
34,management,single,tertiary,3,0,0,cellular,16,-1,0,other,5-feb
41,management,single,tertiary,1355,0,0,cellular,179,-1,0,other,23-jul
41,blue-collar,married,primary,389,1,0,unknown,87,-1,0,other,16-jun
35,admin.,married,secondary,5250,1,0,cellular,363,-1,0,other,20-nov
33,management,single,tertiary,224,0,0,cellular,409,92,4,success,23-sep
55,management,married,tertiary,12675,0,0,cellular,195,-1,0,other,19-nov
43,blue-collar,married,primary,8,0,1,cellular,564,-1,0,other,21-jul
37,services,married,secondary,651,0,0,unknown,220,-1,0,other,9-jun
57,blue-collar,married,secondary,1859,1,0,cellular,72,-1,0,other,27-aug
44,blue-collar,married,secondary,1127,0,0,cellular,399,-1,0,other,16-jun
73,retired,married,secondary,2850,0,0,cellular,512,144,7,failure,8-oct
51,technician,divorced,secondary,5964,1,0,cellular,577,-1,0,other,18-nov
30,entrepreneur,married,tertiary,23,1,1,cellular,375,-1,0,other,19-nov
33,admin.,single,secondary,5,1,0,cellular,934,368,2,failure,15-may
35,technician,divorced,secondary,89,0,0,cellular,203,-1,0,other,28-aug
39,blue-collar,married,secondary,497,0,0,unknown,95,-1,0,other,6-jun
58,services,married,secondary,50,1,0,cellular,161,-1,0,other,20-nov
28,admin.,single,secondary,89,1,1,cellular,172,-1,0,other,6-feb
45,technician,divorced,secondary,-357,1,1,cellular,618,355,2,failure,18-may
67,retired,married,primary,942,0,0,cellular,455,84,2,other,6-nov
43,management,married,tertiary,144,1,0,unknown,131,-1,0,other,7-may
49,management,married,secondary,0,0,0,unknown,156,-1,0,other,9-jun
47,technician,married,secondary,2246,1,0,cellular,330,-1,0,other,10-jul
48,blue-collar,married,primary,1092,0,1,cellular,79,172,8,failure,18-nov
36,admin.,married,secondary,1314,1,0,cellular,330,-1,0,other,17-jul
39,management,single,tertiary,1457,1,0,cellular,430,-1,0,other,20-apr
59,retired,divorced,secondary,0,0,0,unknown,13,-1,0,other,20-jun
40,blue-collar,single,primary,0,1,1,cellular,114,-1,0,other,11-may
43,blue-collar,married,primary,98,1,0,unknown,235,-1,0,other,6-may
36,admin.,married,tertiary,3127,1,0,unknown,147,-1,0,other,20-may
40,blue-collar,married,primary,481,1,0,cellular,228,347,1,failure,20-apr
43,technician,single,secondary,54,1,0,cellular,62,-1,0,other,30-jul
39,admin.,divorced,secondary,-349,1,0,unknown,611,-1,0,other,5-may
37,services,married,secondary,655,0,0,cellular,272,342,2,other,13-may
48,blue-collar,married,secondary,292,0,0,cellular,271,79,1,success,30-apr
63,housemaid,married,primary,3173,0,0,telephone,154,-1,0,other,8-jul
47,blue-collar,divorced,secondary,380,1,0,unknown,268,-1,0,other,16-may
57,services,married,secondary,197,0,0,unknown,116,-1,0,other,16-jun
55,technician,married,primary,284,0,0,cellular,70,-1,0,other,22-jul
48,management,divorced,tertiary,869,0,0,cellular,48,-1,0,other,18-aug
35,blue-collar,married,secondary,205,1,1,cellular,1313,312,1,failure,15-may
35,blue-collar,single,secondary,0,1,0,cellular,169,-1,0,other,16-apr
36,services,married,secondary,0,1,0,cellular,456,-1,0,other,6-may
42,management,single,tertiary,1285,1,0,cellular,21,252,4,other,9-feb
47,blue-collar,married,secondary,5041,0,0,cellular,184,-1,0,other,20-nov
37,blue-collar,married,secondary,0,0,1,unknown,1302,-1,0,other,5-jun
32,housemaid,married,secondary,3469,0,0,cellular,306,-1,0,other,7-aug
45,technician,divorced,tertiary,378,1,1,cellular,67,-1,0,other,13-may
32,technician,single,tertiary,388,0,0,cellular,250,-1,0,other,29-apr
49,entrepreneur,married,secondary,273,0,0,cellular,58,-1,0,other,23-jul
37,blue-collar,married,secondary,128,1,0,telephone,379,-1,0,other,8-jul
36,unemployed,divorced,secondary,5,1,0,cellular,305,-1,0,other,8-jul
55,housemaid,married,secondary,962,1,0,cellular,623,181,3,success,28-apr
60,retired,married,tertiary,614,0,0,cellular,50,-1,0,other,29-aug
32,unemployed,married,secondary,11524,1,0,cellular,289,-1,0,other,19-nov
54,management,married,tertiary,364,1,0,cellular,301,-1,0,other,17-jul
47,admin.,married,secondary,1265,0,0,cellular,137,-1,0,other,7-aug
39,management,single,tertiary,406,1,0,unknown,68,-1,0,other,7-may
39,blue-collar,married,secondary,10005,1,0,cellular,241,-1,0,other,31-jul
48,technician,married,tertiary,58,1,0,cellular,110,-1,0,other,12-jun
33,blue-collar,divorced,secondary,0,0,0,cellular,374,-1,0,other,25-jul
28,student,single,secondary,1925,0,0,cellular,139,93,3,success,26-feb
57,technician,married,secondary,402,1,0,unknown,153,-1,0,other,6-may
28,blue-collar,single,secondary,2700,0,0,cellular,337,-1,0,other,3-feb
54,management,married,tertiary,1460,0,1,cellular,341,202,7,other,3-feb
51,management,divorced,tertiary,6,0,0,unknown,193,-1,0,other,2-jun
39,technician,single,secondary,316,0,0,cellular,100,-1,0,other,8-aug
35,services,married,secondary,52,1,0,cellular,378,-1,0,other,2-mar
38,admin.,single,tertiary,45789,0,0,telephone,21,-1,0,other,21-jul
49,management,divorced,tertiary,696,1,0,unknown,310,-1,0,other,2-jun
37,management,married,tertiary,3723,0,0,cellular,354,-1,0,other,22-may
32,student,single,tertiary,64,0,0,cellular,598,105,5,failure,30-jun
59,services,married,secondary,0,1,0,telephone,437,361,5,failure,11-may
52,management,married,secondary,596,1,0,cellular,113,188,1,other,29-jan
55,management,single,tertiary,1097,0,0,telephone,199,-1,0,other,18-aug
28,admin.,divorced,secondary,-504,1,1,cellular,578,-1,0,other,14-may
36,management,married,tertiary,2547,0,0,cellular,292,-1,0,other,31-jul
36,entrepreneur,divorced,secondary,251,0,0,unknown,59,-1,0,other,17-jun
36,technician,single,secondary,0,0,1,cellular,109,-1,0,other,26-aug
32,blue-collar,married,secondary,139,1,1,cellular,70,-1,0,other,31-jul
58,blue-collar,married,primary,1965,0,0,cellular,125,-1,0,other,18-mar
46,blue-collar,married,primary,255,0,0,cellular,95,-1,0,other,22-aug
43,blue-collar,married,secondary,667,1,0,unknown,228,-1,0,other,7-may
44,management,married,tertiary,392,1,0,unknown,124,-1,0,other,9-may
36,management,married,tertiary,928,1,0,cellular,239,-1,0,other,20-apr
45,admin.,divorced,secondary,875,1,1,unknown,292,-1,0,other,23-may
60,retired,divorced,primary,-79,1,1,cellular,192,-1,0,other,29-jan
32,management,divorced,tertiary,-277,1,0,cellular,196,-1,0,other,7-may
37,management,married,tertiary,89,1,0,unknown,162,-1,0,other,19-may
60,blue-collar,married,secondary,19447,1,0,telephone,196,-1,0,other,9-jul
34,admin.,single,tertiary,18,1,1,cellular,359,-1,0,other,30-apr
41,management,married,tertiary,8902,1,0,cellular,16,249,5,failure,20-apr
23,admin.,single,secondary,589,1,0,cellular,62,-1,0,other,6-may
55,management,married,tertiary,543,0,0,cellular,61,-1,0,other,7-aug
32,management,married,tertiary,1660,1,0,cellular,1389,-1,0,other,11-jul
46,blue-collar,married,secondary,6215,0,0,unknown,155,-1,0,other,16-jun
39,self-employed,married,tertiary,2630,0,0,unknown,651,-1,0,other,12-jun
48,management,married,secondary,4415,1,0,cellular,271,102,6,failure,18-nov
35,technician,married,secondary,-259,1,0,cellular,381,247,2,failure,29-jan
31,blue-collar,single,secondary,953,1,0,cellular,479,346,2,success,14-may
50,admin.,married,primary,82,0,0,cellular,101,-1,0,other,22-aug
40,services,single,secondary,1038,0,0,unknown,741,-1,0,other,5-jun
50,technician,married,tertiary,3337,1,1,telephone,24,-1,0,other,31-jul
32,admin.,single,secondary,1630,1,0,cellular,122,-1,0,other,30-jan
64,self-employed,married,tertiary,661,0,0,cellular,367,294,2,failure,21-dec
59,housemaid,married,primary,1100,0,0,cellular,147,-1,0,other,18-aug
32,technician,single,secondary,28,1,0,cellular,598,150,1,failure,17-apr
60,blue-collar,married,primary,5788,1,0,unknown,203,-1,0,other,15-may
40,technician,single,secondary,103,0,0,cellular,106,-1,0,other,25-aug
50,technician,married,secondary,73,0,0,unknown,93,-1,0,other,7-may
24,admin.,single,secondary,-507,1,0,unknown,446,-1,0,other,27-may
38,technician,single,secondary,884,1,1,cellular,295,111,2,failure,19-nov
30,technician,married,tertiary,1570,1,0,cellular,260,-1,0,other,26-may
51,blue-collar,married,primary,111,1,0,unknown,140,-1,0,other,14-may
32,management,single,tertiary,62,0,1,cellular,577,-1,0,other,24-jul
85,retired,married,primary,1255,0,0,cellular,233,-1,0,other,15-jan
45,management,married,tertiary,1034,0,1,cellular,1820,-1,0,other,24-jul
33,management,married,tertiary,741,0,0,cellular,283,260,1,failure,5-feb
60,retired,divorced,primary,-137,1,0,cellular,152,-1,0,other,22-jul
32,services,married,secondary,4885,1,1,cellular,400,-1,0,other,18-nov
35,management,married,tertiary,1095,1,0,cellular,210,-1,0,other,19-nov
51,services,married,secondary,53,1,0,unknown,140,-1,0,other,26-may
46,management,married,tertiary,974,1,0,unknown,652,-1,0,other,20-jun
51,technician,divorced,secondary,329,1,0,unknown,191,-1,0,other,28-may
46,entrepreneur,married,primary,8873,1,0,cellular,172,118,2,failure,19-nov
44,management,married,secondary,576,1,0,unknown,128,-1,0,other,8-may
27,services,single,secondary,3354,1,0,cellular,493,-1,0,other,14-may
32,technician,single,secondary,930,1,0,unknown,122,-1,0,other,21-may
27,student,single,secondary,2245,0,0,cellular,163,-1,0,other,18-jan
29,admin.,single,secondary,124,0,0,cellular,94,5,2,other,2-feb
44,management,married,secondary,491,1,1,cellular,40,-1,0,other,11-may
74,retired,married,tertiary,20422,0,0,cellular,90,-1,0,other,12-aug
43,housemaid,divorced,primary,0,0,0,unknown,643,-1,0,other,11-jun
46,housemaid,married,primary,19,1,0,telephone,171,-1,0,other,21-jul
51,services,married,secondary,0,0,1,unknown,565,-1,0,other,26-jun
28,management,single,tertiary,-386,1,0,cellular,59,-1,0,other,18-may
30,blue-collar,married,secondary,309,1,0,unknown,1574,-1,0,other,7-may
27,services,married,secondary,15,1,0,unknown,167,-1,0,other,16-may
53,technician,married,tertiary,0,1,0,cellular,53,-1,0,other,21-aug
39,management,divorced,tertiary,547,1,0,cellular,317,260,4,failure,29-jan
32,blue-collar,single,secondary,541,1,0,cellular,202,-1,0,other,8-may
35,blue-collar,married,primary,113,1,0,cellular,318,-1,0,other,14-may
36,management,married,tertiary,64,0,0,cellular,130,-1,0,other,16-jul
46,blue-collar,married,primary,1204,1,0,cellular,139,-1,0,other,8-apr
46,admin.,married,secondary,-358,1,0,unknown,358,-1,0,other,5-may
33,unemployed,married,secondary,1211,0,0,cellular,535,188,1,success,11-feb
47,self-employed,married,tertiary,1011,0,0,cellular,808,-1,0,other,6-oct
55,management,married,tertiary,505,1,1,unknown,135,-1,0,other,29-may
33,technician,married,tertiary,145,1,0,cellular,262,-1,0,other,20-nov
34,admin.,married,secondary,96,0,0,cellular,109,-1,0,other,29-aug
28,blue-collar,married,secondary,1137,0,0,cellular,129,211,3,other,6-feb
60,management,married,secondary,544,0,0,cellular,95,357,2,failure,12-jun
31,admin.,married,secondary,3540,1,0,cellular,441,-1,0,other,21-nov
56,entrepreneur,married,tertiary,773,0,0,unknown,345,-1,0,other,18-jun
43,blue-collar,single,primary,0,0,0,unknown,71,-1,0,other,9-may
55,blue-collar,married,tertiary,1341,0,0,cellular,46,-1,0,other,22-aug
42,unemployed,married,tertiary,1270,1,0,unknown,192,-1,0,other,15-may
42,blue-collar,married,secondary,333,1,0,unknown,190,-1,0,other,9-may
45,admin.,married,secondary,3006,0,0,cellular,388,-1,0,other,29-apr
33,blue-collar,divorced,primary,1022,1,0,cellular,154,-1,0,other,5-may
38,admin.,married,primary,1487,0,0,unknown,332,-1,0,other,9-jun
39,blue-collar,married,primary,95,1,0,unknown,230,-1,0,other,16-may
46,blue-collar,married,primary,2093,0,0,unknown,128,-1,0,other,5-jun
34,management,single,primary,212,0,0,unknown,88,-1,0,other,27-may
34,blue-collar,single,secondary,1156,1,0,unknown,234,-1,0,other,23-may
46,management,married,tertiary,0,1,0,cellular,247,-1,0,other,14-jul
41,blue-collar,married,primary,362,0,0,cellular,326,-1,0,other,10-jul
29,management,single,tertiary,0,1,0,unknown,331,-1,0,other,23-may
33,management,single,tertiary,3552,0,0,cellular,158,85,3,failure,13-feb
24,student,single,secondary,2,0,0,cellular,48,-1,0,other,15-may
59,management,married,tertiary,96,0,1,cellular,55,-1,0,other,8-jul
36,admin.,single,tertiary,3819,0,0,unknown,398,-1,0,other,9-jun
37,management,married,tertiary,0,1,0,cellular,227,-1,0,other,21-nov
52,unemployed,divorced,secondary,4,0,1,unknown,248,-1,0,other,18-nov
37,management,married,tertiary,578,1,0,cellular,401,-1,0,other,8-aug
34,blue-collar,married,primary,-1,1,0,cellular,1057,355,1,other,18-may
44,admin.,married,secondary,961,0,0,unknown,314,-1,0,other,20-jun
43,technician,divorced,secondary,365,1,0,unknown,406,-1,0,other,4-jun
41,blue-collar,married,secondary,153,1,0,unknown,389,-1,0,other,27-may
47,technician,divorced,secondary,5735,0,0,unknown,282,-1,0,other,19-jun
26,admin.,single,secondary,1348,0,0,cellular,103,-1,0,other,30-jan
58,retired,married,primary,4007,0,0,cellular,598,-1,0,other,30-nov
41,technician,married,secondary,248,0,0,cellular,156,-1,0,other,20-aug
29,self-employed,married,tertiary,-1083,1,0,unknown,139,-1,0,other,4-jun
24,technician,single,secondary,409,1,0,unknown,912,-1,0,other,16-may
40,services,married,secondary,949,1,0,cellular,285,287,8,failure,12-may
48,admin.,married,secondary,-582,1,0,cellular,325,-1,0,other,5-may
33,self-employed,married,secondary,217,1,1,cellular,132,304,5,failure,15-may
35,self-employed,single,tertiary,353,0,0,cellular,582,-1,0,other,12-aug
29,technician,married,secondary,273,0,0,cellular,2775,-1,0,other,4-feb
30,technician,married,secondary,0,1,0,cellular,47,-1,0,other,14-may
39,management,single,tertiary,257,0,0,cellular,58,-1,0,other,7-jul
32,unemployed,married,secondary,365,1,0,cellular,210,-1,0,other,30-jan
46,admin.,married,secondary,22,1,0,cellular,414,-1,0,other,7-aug
44,management,divorced,tertiary,5773,0,0,unknown,597,-1,0,other,23-may
34,blue-collar,married,secondary,1,1,0,cellular,394,-1,0,other,9-jul
59,retired,married,secondary,5706,1,0,cellular,471,-1,0,other,25-jul
48,technician,divorced,secondary,0,0,1,cellular,318,-1,0,other,17-nov
51,entrepreneur,married,secondary,0,1,1,cellular,432,150,1,failure,16-apr
39,unemployed,married,primary,7372,0,0,unknown,76,-1,0,other,9-jun
37,entrepreneur,married,tertiary,1649,0,1,cellular,140,-1,0,other,1-jul
29,blue-collar,married,primary,410,0,1,telephone,297,-1,0,other,25-jul
44,blue-collar,married,secondary,701,0,1,cellular,103,141,2,failure,21-nov
29,student,married,tertiary,149,1,0,unknown,367,-1,0,other,26-may
39,blue-collar,divorced,secondary,0,1,0,cellular,15,-1,0,other,12-may
44,services,married,secondary,133,0,0,cellular,202,-1,0,other,29-jan
32,admin.,married,secondary,4764,0,0,telephone,69,-1,0,other,21-nov
59,retired,divorced,secondary,93,0,1,cellular,108,-1,0,other,8-aug
49,technician,married,secondary,997,0,0,unknown,118,-1,0,other,18-jun
27,blue-collar,single,primary,-579,1,0,cellular,220,367,3,failure,18-may
33,admin.,married,tertiary,235,1,0,cellular,185,-1,0,other,29-jul
43,technician,single,tertiary,1017,1,0,unknown,257,-1,0,other,19-may
39,blue-collar,married,primary,5,1,0,unknown,167,-1,0,other,21-may
50,admin.,divorced,tertiary,432,1,0,cellular,329,-1,0,other,17-apr
33,services,married,secondary,0,0,0,cellular,264,-1,0,other,4-feb
57,unemployed,divorced,secondary,79,1,0,unknown,60,592,2,failure,1-mar
31,services,single,secondary,1510,1,0,cellular,72,176,1,failure,13-may
43,housemaid,married,secondary,1476,0,0,unknown,216,-1,0,other,12-jun
36,unemployed,divorced,tertiary,734,0,0,cellular,276,-1,0,other,19-aug
30,technician,single,secondary,2371,0,0,cellular,661,384,2,other,14-jun
32,management,single,tertiary,718,1,0,cellular,95,-1,0,other,15-jun
35,technician,single,secondary,175,1,0,cellular,219,246,1,failure,29-jan
28,management,single,secondary,-513,0,1,cellular,95,-1,0,other,29-jul
43,technician,married,tertiary,1663,0,0,cellular,185,-1,0,other,7-aug
54,management,married,tertiary,446,0,0,cellular,122,91,8,failure,2-jun
35,self-employed,married,secondary,2251,0,0,cellular,151,-1,0,other,19-aug
41,technician,married,secondary,102,1,1,unknown,387,-1,0,other,14-may
35,blue-collar,single,secondary,0,1,0,cellular,155,254,1,other,5-feb
46,blue-collar,married,secondary,1270,1,0,unknown,277,-1,0,other,17-jun
52,housemaid,divorced,primary,1697,0,0,unknown,153,-1,0,other,20-jun
53,management,married,tertiary,597,0,0,unknown,392,-1,0,other,22-feb
30,management,single,tertiary,2344,1,0,cellular,316,92,3,failure,20-oct
39,management,married,tertiary,756,1,0,unknown,268,-1,0,other,2-jun
20,student,single,primary,0,0,0,cellular,143,91,8,failure,1-feb
33,blue-collar,single,secondary,-38,1,0,cellular,184,-1,0,other,18-may
65,admin.,married,secondary,11240,1,0,telephone,149,-1,0,other,28-oct
33,blue-collar,single,tertiary,700,0,0,cellular,126,88,1,success,9-feb
42,blue-collar,married,secondary,-274,1,0,cellular,75,-1,0,other,10-jul
39,management,single,tertiary,0,1,0,cellular,224,-1,0,other,18-feb
51,technician,married,secondary,-491,1,1,cellular,805,-1,0,other,13-may
55,management,divorced,tertiary,347,1,0,cellular,115,-1,0,other,2-feb
41,blue-collar,divorced,secondary,-90,1,0,cellular,103,-1,0,other,18-nov
38,admin.,married,secondary,-650,0,0,unknown,317,-1,0,other,16-may
48,services,married,primary,483,0,0,cellular,119,-1,0,other,6-aug
37,services,married,secondary,616,1,0,cellular,18,-1,0,other,17-apr
40,technician,married,secondary,0,0,0,unknown,420,-1,0,other,11-jun
32,technician,single,tertiary,705,0,0,cellular,544,-1,0,other,17-jun
34,services,single,primary,25,1,1,cellular,96,314,8,other,9-apr
58,blue-collar,married,primary,1357,1,0,unknown,150,-1,0,other,13-may
51,entrepreneur,divorced,secondary,1,1,1,cellular,300,-1,0,other,31-jul
26,management,single,tertiary,170,0,0,cellular,129,-1,0,other,15-jun
33,student,single,tertiary,882,1,0,cellular,311,-1,0,other,6-feb
35,management,single,tertiary,51,0,0,cellular,90,-1,0,other,18-aug
42,blue-collar,single,primary,156,1,0,telephone,7,371,5,failure,15-may
57,technician,married,secondary,295,0,0,cellular,151,-1,0,other,19-aug
52,self-employed,married,secondary,0,1,0,cellular,150,-1,0,other,22-jul
40,services,married,secondary,181,1,0,unknown,370,-1,0,other,16-may
43,housemaid,divorced,tertiary,42,1,0,cellular,696,-1,0,other,19-aug
40,management,married,tertiary,-65,0,1,cellular,65,-1,0,other,21-jul
